"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logP"
"LOC114163885",613.055688216475,2.5661983366803,0.479729250108676,5.34926385268141,8.83127105697414e-08,1.0224428873153e-05,7.05397678528954
"LOC114192532",42.2191833235663,6.32857031282031,1.18383101108061,5.34583927400545,8.99990451378944e-08,1.03614543139761e-05,7.04576209826671
"LOC114164417",2276.05297347236,5.56386849174813,1.04194800059801,5.33987155650265,9.30124559968657e-08,1.06488927399078e-05,7.03145888791412
"LOC114183837",139.574120792615,5.20251518531722,0.974808597498262,5.33696071071685,9.45175106210866e-08,1.07614191098307e-05,7.02448772523013
"LOC114168492",837.070618780227,3.66011876588373,0.688274182562389,5.31782080254326,1.05017419292525e-07,1.18912031691229e-05,6.97873865830936
"LOC114163395",533.386484655063,1.58148973574723,0.29804386532197,5.30623146374371,1.11914831551325e-07,1.26029554568837e-05,6.95111235463282
"LOC114184116",22.8185486186634,7.92472070782508,1.49412496000266,5.30392097044611,1.13341396554413e-07,1.26942364140943e-05,6.94561144043161
"LOC114162839",99.94915678741,-2.88383973956546,0.543979299892696,-5.30137771811228,1.14932018639085e-07,1.28028056222393e-05,6.9395589653836
"LOC114178425",353.036007776587,3.51034213665097,0.662916772330828,5.29529841930012,1.18822205182944e-07,1.30997298392217e-05,6.92510239195346
"LOC114183793",177.022990146642,4.27335269767998,0.807019784447179,5.2952266846931,1.18868860633466e-07,1.30997298392217e-05,6.92493190001761
"LOC114179087",85.207380470273,4.46473893096569,0.847797767863593,5.26627823309396,1.39217239298801e-07,1.51798352776174e-05,6.85630698262224
"LOC114162780",150.440727324138,4.80100682292932,0.91149795846672,5.26716135602252,1.38549421229656e-07,1.51798352776174e-05,6.8583952840809
"LOC114170678",993.983528424944,6.53163406630954,1.24053818291238,5.26516165022457,1.40066058011216e-07,1.51920069657638e-05,6.85366709386733
"LOC114183645",68.2777760593633,3.92528196494427,0.745951442417661,5.26211458512938,1.42407964375391e-07,1.53651483238118e-05,6.84646572146067
"LOC114162287",28.9887109338719,8.27032379059468,1.57218650041059,5.26039613521347,1.43745382762026e-07,1.54286710831241e-05,6.84240609636479
"LOC114167367",2005.47221913914,2.85739565657941,0.544393037696101,5.24877332868189,1.53115333883601e-07,1.63492269464935e-05,6.81498131428171
"LOC114187453",212.293443688826,2.29764016702075,0.438213243469643,5.24320111557722,1.57814357983013e-07,1.67641148933708e-05,6.80185348712706
"LOC114174883",607.179234152063,12.658220665349,2.41715606059853,5.23682391538038,1.63363412841191e-07,1.71047451053462e-05,6.78684520227348
"LOC114184485",122.182776153442,3.78853616464085,0.723221317629708,5.23841882462402,1.61958184186333e-07,1.71047451053462e-05,6.79059710102116
"LOC114186955",32.9658526548908,8.45630693111132,1.61482920378169,5.23665717173551,1.63511004743459e-07,1.71047451053462e-05,6.78645301279865
"LOC114178438",556.359150885706,2.03972266803639,0.389769034618496,5.23315729796972,1.66638813568951e-07,1.73439023738836e-05,6.77822383512879
