Geneid,C-16H-RB1,C-16H-RB2,C-16H-RB3,T-16H-RB1,T-16H-RB2,T-16H-RB3
LOC114179046,4,0,0,2,2,12
LOC114177165,2,0,0,0,2,0
LOC114177164,10,6,2,10,4,10
LOC114177055,2,0,0,5,0,0
LOC114176172,109,109,135,126,122,153
LOC114177677,0,0,2,6,4,0
LOC114177676,564,533,544,469,477,404
LOC114175842,107,73,87,76,105,138
LOC114176587,2,8,2,6,2,6
LOC114177126,0,1,0,0,0,0
LOC114179944,272,161,163,63,91,106
LOC114178880,294,282,248,398,329,286
LOC114176428,4,2,0,2,4,6
LOC114177284,20,12,25,18,7,6
LOC114178610,0,0,0,0,0,0
LOC114177925,287,215,196,294,312,188
LOC114176596,25,8,19,12,0,12
LOC114176755,603,566,551,409,401,465
LOC114177544,0,0,2,0,0,0
TRNAR-UCG,0,0,0,0,0,0
LOC114177575,265,189,212,221,298,169
LOC114177576,596,446,371,566,704,699
TRNAF-GAA_3,0,0,0,0,0,0
LOC114178412,314,321,287,319,293,242
LOC114175757,174,114,138,149,206,152
LOC114179499,244,180,250,273,189,196
LOC114177923,1207,1137,1373,1694,1344,1208
LOC114179695,436,375,552,614,411,514
LOC114178477,1155,851,1053,1426,1412,1239
LOC114178622,191,198,274,187,162,230
LOC114175866,274,310,314,446,446,463
LOC114175865,906,540,792,844,1006,753
LOC114175867,0,0,0,0,0,0
LOC114177788,0,0,0,1,0,0
LOC114177786,203,203,171,227,235,227
LOC114177785,0,1,0,0,0,0
LOC114178092,0,0,0,0,0,0
LOC114178091,0,0,1,2,6,2
LOC114178093,117,83,119,142,136,134
TRNAF-GAA_4,0,0,0,0,0,0
LOC114177687,43,51,47,42,39,57
LOC114177689,5786,7340,7170,9985,6421,7537
LOC114177688,224,176,239,215,183,163
TRNAQ-CUG_2,0,0,0,0,0,0
LOC114175940,8,12,18,17,11,24
LOC114179661,263,240,254,273,288,301
LOC114178414,5904,4331,5155,7140,6249,5525
LOC114176492,29,53,57,54,56,63
LOC114178405,203,177,177,249,278,336
LOC114178967,1024,828,830,738,956,1324
LOC114174879,104,75,85,82,112,75
LOC114179032,491,555,552,491,407,540
LOC114179093,2370,2048,1899,1866,1860,2137
LOC114179145,8,18,10,12,14,44
LOC114179479,16,14,14,16,21,6
LOC114177288,8,10,6,6,6,6
LOC114178693,228,130,187,155,228,173
LOC114177494,5,1,2,50,16,0
LOC114178005,182,194,206,493,311,150
LOC114178794,526,322,369,678,719,397
LOC114177987,122,112,116,217,207,136
LOC114179529,0,1,2,0,0,0
LOC114179244,561,495,454,520,427,417
LOC114179551,0,0,0,0,0,0
LOC114178650,0,0,0,0,0,0
LOC114176560,52,60,32,44,41,65
LOC114177080,774,624,633,913,926,783
LOC114176650,46,32,33,25,47,20
LOC114178289,453,391,430,589,494,410
LOC114174999,14,14,6,4,14,12
LOC114175000,193,157,259,315,214,170
LOC114179456,80,72,86,125,101,99
LOC114178098,78,38,116,30,186,102
LOC114178660,0,0,0,0,0,0
LOC114178667,0,0,0,0,0,0
LOC114178101,9,6,8,12,6,6
LOC114178100,2,0,0,0,0,0
LOC114178099,2,0,0,1,0,0
LOC114178680,0,0,0,0,0,0
LOC114176817,0,0,0,0,0,0
LOC114177943,192,105,110,134,174,82
LOC114178838,640,846,805,761,562,739
LOC114176919,136,147,120,148,113,90
LOC114179129,6,6,2,5,0,2
LOC114175774,167,100,173,117,111,161
LOC114179515,183,172,143,165,165,179
LOC114177609,3,2,2,4,6,4
LOC114177608,0,0,0,0,0,0
LOC114177607,316,322,291,338,332,294
LOC114176643,0,0,0,0,0,0
LOC114176003,59,45,43,55,60,40
LOC114179733,0,0,0,0,2,0
LOC114176054,7,12,0,31,6,20
LOC114176056,0,0,0,0,0,0
LOC114180044,0,0,0,0,0,0
LOC114176055,0,0,0,0,0,0
LOC114177477,0,0,0,0,0,0
LOC114176724,117,82,94,171,89,127
LOC114176861,31,21,14,31,37,36
LOC114179611,10,6,2,10,30,20
LOC114178694,0,0,0,0,0,0
LOC114178359,119,61,112,89,124,105
LOC114179714,0,0,0,2,0,0
LOC114174881,0,2,3,0,0,0
LOC114178703,0,0,0,0,0,0
LOC114174880,317,237,141,206,194,196
LOC114179313,0,0,0,2,0,0
LOC114175884,89,69,85,87,87,78
LOC114174909,8,6,10,0,4,2
LOC114174908,0,0,0,0,0,4
LOC114177897,171,125,147,149,219,153
LOC114178716,4,4,5,13,4,2
LOC114177899,0,0,0,0,0,0
LOC114179355,14,20,16,9,3,12
LOC114176417,176,152,141,220,187,194
LOC114176418,24,2,31,26,34,24
LOC114176590,49,12,25,55,51,53
LOC114176661,4,0,2,4,2,6
LOC114176863,42,47,28,40,51,32
LOC114176697,243,249,393,424,424,520
LOC114180060,7,10,16,8,12,4
LOC114176497,2,0,0,0,2,6
TRNAI-AAU_4,0,0,0,0,0,0
LOC114179960,2,8,5,4,8,4
LOC114176004,141,131,159,153,173,138
LOC114179609,1963,1824,2268,1993,1731,1398
LOC114175592,25,16,11,9,16,18
LOC114179201,25,6,4,12,6,2
LOC114176754,29,18,8,8,12,14
LOC114176090,84,94,115,118,83,79
LOC114177791,0,0,0,0,2,0
LOC114178730,66,72,56,75,76,74
LOC114178750,0,0,0,0,0,0
LOC114179442,0,0,0,2,0,2
LOC114176491,0,0,0,0,0,0
LOC114176683,23,26,38,20,24,10
TRNAE-CUC_2,0,0,0,0,0,0
TRNAE-CUC_3,0,0,0,0,0,0
LOC114179141,54,76,43,61,71,74
LOC114175207,4,10,2,14,14,8
LOC114176260,16,10,0,9,0,8
LOC114179392,61,40,53,71,58,60
LOC114177061,54,48,6,116,31,50
LOC114179764,26,16,13,13,16,14
LOC114178768,0,0,0,0,0,0
LOC114176684,8,23,11,8,8,6
LOC114178069,145,102,53,89,179,176
LOC114178443,1642,1321,1524,1988,1833,1743
LOC114176879,23,42,7,102,34,82
LOC114176928,2,0,0,0,2,2
LOC114176623,37,26,30,28,24,35
LOC114176665,8,10,0,0,8,11
LOC114176704,416,332,411,516,520,450
LOC114176959,4,2,5,6,0,4
LOC114177912,1468,1649,1748,1992,1798,1667
LOC114178025,445,410,519,541,479,368
LOC114175161,0,0,0,0,0,0
LOC114178704,2091,2839,2057,2894,2180,2506
LOC114176023,172,125,173,166,115,107
LOC114179364,78,62,85,45,49,48
LOC114176385,4,14,6,16,16,10
LOC114179085,68,72,71,76,83,144
LOC114178187,225,249,241,265,263,217
LOC114175274,1803,1392,1620,1945,1740,1812
LOC114179849,0,0,0,0,0,0
LOC114176012,1021,750,783,1146,1083,962
LOC114176092,113,147,162,118,86,96
LOC114175657,20,20,4,18,26,20
LOC114178868,93,76,92,119,100,99
LOC114178537,340,246,229,301,337,354
LOC114174997,1868,1898,1931,2883,1789,1522
LOC114178855,71,70,69,80,78,118
LOC114178488,742,960,895,1000,760,1022
LOC114180053,0,0,0,0,0,0
LOC114180051,1,0,0,0,0,0
LOC114180052,0,0,0,0,0,5
LOC114180002,2,0,0,1,2,2
LOC114180001,0,0,0,0,0,0
LOC114180000,4,0,0,0,2,0
LOC114179283,47,23,21,30,25,26
LOC114177009,71,52,22,58,37,40
LOC114179079,222,224,276,318,258,309
LOC114174986,56,47,39,36,63,37
LOC114174926,273,175,178,201,214,182
LOC114176731,2,4,0,5,2,2
LOC114177776,117,125,180,114,102,74
TRNAG-UCC_11,0,0,0,0,0,0
LOC114177777,151,128,135,126,125,88
LOC114178946,365,322,402,408,416,420
LOC114177549,401,345,414,431,458,371
LOC114177305,554,495,555,520,583,508
LOC114178421,501,529,556,548,541,501
LOC114178535,135,153,179,138,183,217
LOC114178534,30,43,42,61,69,51
LOC114178276,23,27,27,42,41,36
LOC114178274,85,77,107,79,130,117
LOC114178275,73,59,95,63,87,107
LOC114179542,433,276,318,458,469,413
LOC114176392,271,150,186,238,358,242
LOC114175122,7,5,5,8,15,16
LOC114177994,796,526,549,867,1002,575
LOC114176422,321,350,295,360,322,372
LOC114179658,6,3,7,8,6,9
LOC114178137,47,28,20,28,31,40
LOC114179470,2,2,0,0,0,0
LOC114180036,0,0,0,0,0,0
LOC114179799,4851,5105,4354,7041,4767,5698
LOC114178513,1140,772,976,1265,1300,1033
LOC114178976,76,40,0,75,23,93
LOC114177450,16,10,5,18,6,0
LOC114177997,395,404,423,559,539,510
LOC114177998,115,69,46,249,156,159
LOC114176899,10,1,1,6,6,7
LOC114176896,0,0,0,2,0,0
LOC114176901,38,25,29,87,32,14
LOC114176897,48,13,17,122,59,52
LOC114176900,1,0,0,4,1,0
LOC114176898,5,6,1,14,8,6
LOC114177381,5,6,2,13,4,6
LOC114176828,0,5,0,63,11,3
LOC114176757,191,167,227,563,267,441
LOC114179678,0,0,0,0,0,0
LOC114178848,0,0,2,0,0,0
LOC114176459,100,83,95,62,62,68
LOC114178802,2069,1829,1941,2831,2607,2896
LOC114178573,58,47,126,113,128,92
LOC114179908,261,277,282,238,305,231
LOC114175955,12,4,6,4,11,20
LOC114179590,40,26,12,24,22,14
LOC114179531,2,0,0,0,0,0
LOC114179949,0,0,0,0,0,0
LOC114174920,0,0,0,0,0,0
LOC114178863,0,0,0,0,0,0
LOC114176268,102,58,87,59,92,50
LOC114179133,10,3,8,4,4,14
LOC114178824,182,127,164,190,153,162
LOC114177573,2,2,0,0,2,2
LOC114176493,110,103,106,122,93,68
LOC114179869,529,689,556,627,539,761
LOC114178870,0,0,0,0,0,0
LOC114175291,541,720,539,756,529,741
LOC114177083,40,25,58,48,42,34
LOC114179867,0,0,0,0,0,0
LOC114176122,68,35,43,52,42,64
LOC114178369,31,32,4,9,26,40
LOC114174886,10,20,14,26,16,22
LOC114177627,380,339,374,348,361,411
LOC114178127,284,192,187,275,277,259
LOC114177410,139,159,102,163,120,91
LOC114177409,11,14,10,12,10,6
LOC114176029,81,87,80,102,72,73
LOC114179377,283,181,178,182,224,195
LOC114177485,4,2,2,2,2,0
LOC114177486,5,2,2,0,0,8
LOC114178687,61,62,66,79,72,72
LOC114179497,0,2,0,0,4,2
LOC114175088,91,70,48,78,88,137
LOC114178901,275,212,261,299,340,281
LOC114174916,11,8,26,6,23,39
LOC114179336,0,0,0,0,0,0
LOC114177957,359,247,354,392,409,417
LOC114178739,215,186,204,220,227,199
LOC114178888,0,7,3,0,0,2
LOC114175719,82,64,50,69,72,91
LOC114175718,57,28,30,41,34,35
TRNAV-UAC_4,0,0,0,0,0,0
LOC114178129,597,449,396,679,714,561
LOC114177614,167,161,155,145,160,105
LOC114177615,0,0,0,1,0,0
LOC114176251,765,514,629,732,839,657
LOC114176255,1,0,2,0,5,0
LOC114176253,196,112,96,79,57,67
LOC114176254,103,103,84,117,130,114
LOC114174935,48,55,72,66,54,40
LOC114176910,81,71,81,95,86,37
LOC114177574,142,128,80,127,160,184
LOC114177977,446,365,375,418,446,324
LOC114176814,190,258,188,264,263,376
LOC114176221,113,113,109,104,160,107
LOC114175792,127,84,116,139,165,121
LOC114175933,71,48,33,41,70,71
LOC114177563,11,12,10,6,8,2
LOC114177746,333,257,263,301,317,302
LOC114178387,40,30,11,34,47,55
LOC114179902,80,103,69,120,137,146
LOC114176633,78,54,70,55,45,43
LOC114179307,68,52,63,54,52,47
LOC114179308,0,0,0,0,0,0
LOC114179918,8,4,8,8,2,14
LOC114178844,0,1,0,2,1,3
LOC114178845,77,89,10,66,174,121
LOC114178932,0,0,0,0,2,2
LOC114176028,0,0,0,0,0,0
LOC114177058,0,4,0,0,8,4
LOC114178938,0,0,0,0,0,0
LOC114177347,0,0,0,0,6,2
LOC114176160,95,58,66,124,107,119
LOC114178272,511,450,503,550,565,471
LOC114176512,10,17,11,12,31,18
LOC114179266,2,0,0,2,0,2
LOC114176845,10,10,4,11,6,2
LOC114176875,6,6,4,9,4,7
LOC114176345,39,45,40,39,52,40
LOC114176402,61,41,44,73,61,34
LOC114179947,149,139,143,119,126,173
LOC114178407,355,298,322,333,384,392
LOC114178406,149,135,130,209,228,108
LOC114177594,4,8,12,18,20,18
LOC114177595,48,23,29,38,35,38
LOC114177600,0,0,0,0,0,0
LOC114177598,357,228,171,230,256,197
LOC114177599,551,477,398,483,482,575
LOC114177596,4,0,2,2,4,0
LOC114178912,156,118,151,159,198,198
LOC114178963,0,0,0,0,0,0
LOC114176344,172,168,196,157,194,185
LOC114176343,315,193,207,247,288,204
LOC114174885,77,64,54,84,77,46
LOC114179080,145,86,104,102,128,72
LOC114176325,128,82,104,104,91,104
LOC114175445,147,60,71,87,89,66
LOC114178974,0,0,0,0,0,0
LOC114179599,0,0,0,0,0,0
LOC114177177,52,48,36,58,52,63
LOC114175696,109,115,122,75,74,53
LOC114178936,278,256,352,368,370,382
LOC114175058,0,0,2,0,0,0
LOC114174953,2,0,2,0,0,0
TRNAA-AGC_4,0,0,0,0,0,0
LOC114179969,2,0,0,0,0,0
LOC114179968,0,0,0,0,0,0
LOC114177272,629,533,448,664,754,678
LOC114178831,175,124,106,124,144,169
LOC114178020,120,185,303,128,188,197
LOC114178740,444,341,449,587,512,537
LOC114176404,62,10,20,117,81,22
LOC114178232,157,111,136,170,139,140
LOC114179094,1129,858,521,1602,2092,2232
TRNAT-AGU_4,0,0,0,0,0,0
LOC114176216,34,59,21,98,92,60
LOC114179853,0,0,0,0,0,0
LOC114177954,38,37,94,81,60,62
LOC114177951,16,8,18,22,17,14
LOC114179018,0,0,0,0,0,0
LOC114177953,155,109,161,249,270,220
LOC114177878,5,1,0,1,2,2
LOC114177876,25,30,14,30,29,65
LOC114177877,612,400,455,612,453,454
LOC114178432,246,198,224,348,370,335
LOC114178973,738,578,630,910,672,773
LOC114176205,179,214,260,288,284,273
LOC114179923,0,0,0,0,0,0
LOC114175682,44,39,51,54,21,47
LOC114179677,365,362,513,350,508,514
LOC114177509,2,1,0,1,0,0
LOC114178713,35,16,15,42,33,62
LOC114178714,0,0,0,0,0,0
LOC114178711,9,12,8,15,3,17
LOC114178712,26,7,0,25,13,4
LOC114178977,306,280,312,370,427,315
LOC114177511,442,319,374,391,416,456
LOC114179296,0,2,0,2,0,0
LOC114176923,0,0,0,0,0,0
LOC114179528,0,2,2,2,0,0
LOC114175609,0,0,0,0,0,0
LOC114177241,74,46,66,49,57,30
LOC114177197,10,6,4,10,6,4
LOC114177231,244,105,170,179,133,148
LOC114179463,10,9,11,24,10,8
TRNAT-AGU_5,0,0,0,0,0,0
TRNAT-AGU_6,0,0,0,0,0,0
LOC114176126,8,14,0,13,7,16
LOC114179621,307,276,215,222,180,252
LOC114179880,2,0,0,0,2,0
LOC114174899,0,0,0,0,0,0
LOC114179940,0,0,0,0,0,0
LOC114179842,0,0,0,0,0,0
LOC114179851,0,0,0,0,0,0
LOC114179512,0,0,0,0,0,0
TRNAK-UUU_7,0,0,0,0,0,0
LOC114178551,2,5,0,3,8,4
LOC114178550,87,64,79,68,80,93
LOC114179091,551,478,424,508,570,602
LOC114178947,307,240,300,350,336,396
LOC114179318,156,144,135,152,135,134
LOC114175615,17,38,52,40,43,16
LOC114178814,4654,5418,4872,7467,5442,8381
LOC114179595,0,0,0,2,0,2
LOC114176640,480,398,401,495,421,471
LOC114176639,171,146,182,195,180,156
LOC114176578,0,0,0,0,1,0
LOC114176580,0,0,0,0,0,0
LOC114176579,5,2,5,8,17,6
LOC114175981,440,310,417,363,406,349
LOC114179310,5543,7243,5647,7718,6033,5830
LOC114179664,28,20,18,8,28,37
LOC114175970,68,58,53,63,50,86
LOC114179173,418,337,404,543,551,682
LOC114178085,476,574,598,468,354,453
LOC114176606,42,45,46,28,52,26
LOC114179469,0,0,0,0,0,0
LOC114179317,0,0,0,0,0,0
LOC114175692,0,0,0,0,0,0
LOC114179130,0,0,0,0,0,0
LOC114179134,0,0,0,0,0,0
LOC114179422,0,0,0,0,0,1
LOC114179803,8,0,2,0,4,5
LOC114176741,21,16,29,36,34,27
LOC114177993,485,485,579,749,775,640
LOC114176990,2,0,0,2,0,4
LOC114179836,2,2,0,0,2,0
LOC114176045,482,574,554,265,340,323
LOC114179829,628,366,678,644,593,605
LOC114179911,1613,1827,1823,2191,1878,1899
LOC114178000,261,200,208,292,304,227
LOC114179838,246,203,228,288,278,230
LOC114176570,0,0,0,0,0,0
LOC114177967,199,179,137,196,195,205
LOC114177966,151,144,135,132,167,145
LOC114175807,72,58,46,62,54,26
LOC114176651,8,27,16,43,40,44
LOC114177465,965,933,864,1263,1010,1065
LOC114179492,756,673,769,1111,969,1000
LOC114176506,107,68,77,128,126,123
LOC114179504,279,484,407,507,311,349
LOC114178775,157,136,160,140,137,102
LOC114179230,0,0,0,0,0,0
LOC114179598,0,0,0,0,0,0
LOC114177349,24,14,12,30,21,24
TRNAA-CGC_2,0,0,0,0,0,0
LOC114178702,185,178,173,279,316,258
LOC114179245,0,0,0,0,0,0
LOC114175023,180,125,77,145,78,158
LOC114175025,47,42,25,159,90,144
LOC114175026,0,0,0,0,0,0
LOC114175027,0,0,0,0,0,0
LOC114177256,0,0,0,0,2,0
TRNAH-GUG_3,0,0,0,0,0,0
LOC114177731,353,244,324,415,400,348
LOC114177727,119,48,129,140,190,165
LOC114177726,154,61,93,200,164,116
LOC114178723,133,79,54,76,155,145
LOC114175029,0,0,0,0,0,0
LOC114177749,609,426,442,506,677,460
LOC114177282,0,0,2,13,12,4
LOC114176843,27,19,10,23,15,12
LOC114178695,253,194,229,281,232,243
LOC114179666,2,0,0,0,2,2
LOC114176967,259,233,129,209,147,126
LOC114176689,0,0,0,0,0,0
LOC114176690,4,0,2,0,0,5
LOC114177527,376,165,157,488,395,329
LOC114177526,102,65,90,92,127,113
LOC114177529,6,2,4,6,5,4
LOC114177528,540,368,135,529,1144,1103
LOC114175031,1,3,0,0,0,1
LOC114176721,263,286,260,270,303,336
LOC114177481,20,24,33,24,32,21
LOC114175032,0,0,0,0,0,0
LOC114177700,138,91,95,89,98,55
LOC114180045,0,0,0,0,0,0
LOC114179260,373,363,381,454,475,480
LOC114175750,63,41,40,74,71,44
LOC114177054,0,7,3,6,2,4
LOC114179243,0,0,0,0,0,0
LOC114179068,0,0,0,2,0,0
LOC114179279,0,0,0,0,0,0
LOC114179287,0,0,0,0,0,0
LOC114177122,0,1,0,0,0,0
LOC114178600,497,337,561,587,592,529
LOC114179937,64,79,84,71,105,172
LOC114176891,788,1027,1176,973,761,846
LOC114177716,210,209,219,195,269,181
LOC114177717,228,156,189,296,246,199
LOC114178194,869,701,680,903,897,801
LOC114179344,6,4,2,4,0,0
LOC114176114,388,312,372,374,455,499
LOC114176103,36,19,36,46,54,35
LOC114176585,240,208,267,215,201,226
LOC114176368,28,10,10,9,17,12
LOC114175034,0,0,0,0,0,0
LOC114176395,114,99,112,101,86,165
LOC114179190,358,267,326,355,467,323
LOC114179562,164,129,164,190,140,146
LOC114179348,232,176,138,229,227,266
LOC114176047,0,0,0,1,1,0
LOC114176046,2312,1712,886,3721,1418,2288
LOC114175037,0,0,0,0,0,0
LOC114175038,0,0,0,0,0,0
LOC114175039,26,21,6,19,10,31
LOC114176914,12,8,8,9,4,8
LOC114179324,12,11,16,12,4,10
LOC114176320,444,478,739,762,871,633
LOC114176318,423,335,418,677,719,512
LOC114178706,0,4,2,2,0,0
LOC114175630,2494,2257,2641,2969,2723,2404
LOC114175632,7,7,8,15,15,15
LOC114175631,71,119,58,128,69,106
LOC114175629,375,190,244,237,199,184
LOC114175042,6,2,0,0,7,0
LOC114177146,26,42,24,9,50,46
LOC114175993,128,132,99,74,107,66
LOC114176593,443,659,559,651,455,818
LOC114176592,0,0,0,0,0,0
TRNAV-UAC_5,0,0,0,0,0,0
TRNAV-UAC_6,0,0,0,0,0,0
TRNAV-UAC_7,0,0,0,0,0,0
TRNAV-UAC_8,0,0,0,0,0,0
LOC114176778,8,15,8,17,15,18
LOC114179821,203,179,199,197,192,190
LOC114175043,0,0,0,0,0,0
LOC114176039,71,94,81,41,50,54
LOC114178581,398,307,338,356,352,290
LOC114179395,0,0,0,0,0,0
LOC114176981,0,0,0,0,0,0
LOC114179527,1,0,0,0,0,0
LOC114175324,0,0,0,0,0,0
LOC114176701,22,28,0,6,17,6
LOC114174869,0,0,0,0,0,0
LOC114179718,0,0,0,0,0,0
LOC114179776,0,0,0,0,0,0
LOC114175044,0,0,0,0,0,0
LOC114179654,43,88,113,167,120,130
LOC114175702,148,116,127,139,158,132
LOC114175703,65,32,58,93,86,96
LOC114178544,281,254,204,227,289,286
LOC114176305,392,278,281,375,404,313
LOC114177420,0,0,0,0,0,0
LOC114176667,225,221,224,138,167,233
LOC114178930,116,76,95,100,123,131
LOC114177995,393,310,362,420,353,356
LOC114176557,14,14,26,13,16,6
LOC114178063,236,147,143,219,217,209
LOC114175754,77,56,62,75,80,67
LOC114176489,22,14,10,36,13,13
LOC114178415,403,301,333,399,414,337
LOC114177396,536,412,478,652,598,509
LOC114176502,8,20,8,10,20,20
LOC114179725,182,111,155,137,145,110
LOC114176666,17,18,20,21,15,28
LOC114176041,12,8,2,12,26,36
LOC114176985,0,0,0,0,0,2
LOC114176259,127,101,144,123,134,72
LOC114174915,4,0,4,0,2,0
LOC114178940,39,69,51,36,42,62
LOC114175666,225,158,87,126,253,150
LOC114177537,0,1,0,0,2,2
LOC114175049,0,0,0,0,0,0
LOC114176388,0,0,0,0,0,0
LOC114175288,3,0,1,4,6,0
LOC114175051,0,0,0,0,0,0
LOC114176881,2,1,1,2,1,0
LOC114175052,0,0,0,0,0,0
LOC114175053,0,0,0,0,0,0
LOC114175054,0,0,0,0,0,1
LOC114180034,1,0,0,0,1,0
LOC114175057,2,0,2,2,0,1
LOC114175059,3,0,0,0,0,0
LOC114177802,586,388,283,350,418,246
LOC114177555,45,30,27,34,31,47
LOC114177341,829,165,27,248,3,21
LOC114175060,0,0,0,0,0,0
LOC114177601,498,151,28,315,27,15
LOC114179572,32,20,8,20,33,80
LOC114179235,0,0,0,0,0,0
LOC114176634,0,0,4,4,0,2
LOC114175087,100,79,70,132,152,165
LOC114179892,5,6,3,2,0,0
LOC114174980,13,12,17,22,15,12
LOC114177200,0,0,0,0,1,0
LOC114175063,0,0,0,0,0,0
LOC114175928,2,2,2,6,2,4
LOC114175487,2,4,4,10,4,2
LOC114175739,0,0,0,0,0,0
LOC114177209,0,0,0,0,0,0
LOC114175065,0,0,0,0,0,0
LOC114176040,115,72,86,115,119,178
LOC114177328,4,10,6,10,10,8
LOC114179694,0,0,0,0,0,0
LOC114175366,102,96,65,241,178,124
LOC114175367,4,8,6,4,4,1
LOC114175368,21,15,22,26,44,18
LOC114175695,0,0,0,0,0,0
LOC114175762,46,24,34,50,40,32
LOC114175871,23,15,2,32,6,31
LOC114177329,0,0,4,0,0,0
LOC114179891,10,12,2,10,18,14
LOC114175066,0,0,0,0,0,0
LOC114175067,0,0,0,0,0,0
LOC114175069,0,0,0,0,0,0
LOC114179537,33,40,12,28,50,57
LOC114176490,82,69,57,80,74,51
LOC114175070,0,0,0,0,0,0
LOC114176077,189,177,79,72,197,235
LOC114178631,103,73,99,120,134,98
LOC114175684,0,0,0,0,0,0
LOC114176630,11,7,16,7,19,6
LOC114176629,295,277,329,289,405,328
LOC114179684,0,0,0,0,0,2
LOC114179683,0,0,0,0,0,0
LOC114178875,60,32,74,48,44,20
LOC114179180,0,0,0,0,0,0
LOC114178754,37,20,25,16,32,36
LOC114178792,89,61,68,86,97,132
LOC114178586,605,461,498,645,479,514
LOC114176785,823,635,826,787,809,870
LOC114179077,134,130,122,145,162,132
LOC114176672,12,6,12,16,25,19
LOC114176931,18,7,16,10,13,7
TRNAK-UUU_8,0,0,0,0,0,0
LOC114178378,326,243,227,425,376,305
LOC114178666,340,267,370,337,280,282
LOC114177088,334,352,391,402,293,254
LOC114177672,77591,74467,66661,123991,69235,105481
LOC114178146,9,16,15,24,12,16
LOC114178144,121,100,115,36,145,98
LOC114179533,2,4,0,0,2,4
TRNAP-AGG_2,0,0,0,0,0,0
LOC114176576,7417,8732,7950,6365,8110,10617
LOC114176730,0,0,0,0,3,0
LOC114177029,37,26,42,36,29,50
LOC114180038,0,0,0,0,0,0
LOC114175947,434,262,297,382,365,447
LOC114175072,0,0,0,0,0,0
LOC114179681,31,10,25,31,22,8
LOC114179667,87,34,43,41,103,33
LOC114176943,0,0,0,0,0,0
LOC114179734,0,0,0,0,0,0
LOC114179452,0,0,0,0,0,0
LOC114176876,0,0,0,0,0,0
LOC114179671,2,4,7,0,5,2
LOC114175074,4,14,3,46,12,4
LOC114175932,155,192,176,255,255,231
LOC114176998,117,100,94,102,92,95
LOC114175076,0,0,0,0,0,0
LOC114179743,1,0,0,0,1,0
LOC114175930,443,413,428,383,251,247
LOC114175650,266,228,203,292,235,189
LOC114177737,1951,1443,1300,1717,2214,1223
LOC114179345,224,181,238,347,218,279
LOC114178636,14,17,18,58,41,68
LOC114178637,206,185,189,204,292,221
LOC114176223,497,467,659,656,411,521
TRNAR-ACG_8,0,0,0,0,0,0
TRNAL-CAA_3,0,0,0,0,0,0
LOC114175926,66,53,74,66,70,82
LOC114175078,0,0,0,0,0,0
LOC114176941,10,12,10,22,15,16
TRNAF-GAA_5,0,0,0,0,0,0
TRNAF-GAA_6,0,0,0,0,0,0
TRNAL-CAA_4,0,0,0,0,0,0
LOC114176524,408,387,514,402,437,366
LOC114179758,6,18,2,2,12,16
LOC114179140,20,20,6,9,11,14
LOC114179699,0,0,0,2,0,0
LOC114178789,219,97,208,214,189,209
LOC114175081,0,0,0,0,0,0
LOC114176117,2,2,2,2,6,0
LOC114178950,222,245,279,336,330,308
LOC114178928,203,148,153,260,185,204
LOC114177863,541,414,473,804,796,668
LOC114179896,0,0,4,0,0,0
LOC114177968,245,184,245,217,252,171
LOC114176997,4,15,10,10,7,14
LOC114178388,19491,22775,29971,23977,13688,14346
LOC114177351,236,210,155,266,264,238
LOC114175827,102,100,127,126,122,90
LOC114175082,0,0,0,0,0,0
TRNAT-GGU_1,0,0,0,0,0,0
LOC114179785,0,0,0,0,0,0
LOC114177631,80,91,86,112,84,118
LOC114177630,74,48,47,31,61,26
